transaction_id,customer_id,transaction_amount,transaction_time,payment_method,product_category,customer_age,account_age_days,device_type,customer_location,previous_transaction_count,failed_transaction_count,is_new_device,is_new_location,night_transaction,is_fraud
TXN002546,CUST4741,2100.28,2026-01-18 16:10:00,Net Banking,Sports,65,2366,Mobile,Mumbai,47,9,1,0,0,1
TXN002547,CUST4052,291.1,2026-01-18 16:20:00,Credit Card,Electronics,58,1967,Tablet,Pune,87,2,0,0,0,0
TXN002548,CUST7574,1080.89,2026-01-18 16:30:00,UPI,Clothing,22,1684,Tablet,Bangalore,73,4,0,0,0,1
TXN002549,CUST1726,330.03,2026-01-18 16:40:00,Wallet,Beauty,26,422,Tablet,Delhi,32,6,1,0,0,0
TXN002550,CUST4760,718.12,2026-01-18 16:50:00,Net Banking,Beauty,35,2163,Mobile,Bhubaneswar,36,7,0,0,0,0
TXN002551,CUST6806,307.15,2026-01-18 17:00:00,Net Banking,Grocery,56,682,Mobile,Mumbai,25,4,0,0,0,0
TXN002552,CUST2875,418.61,2026-01-18 17:10:00,Net Banking,Clothing,46,791,Mobile,Pune,20,4,1,0,0,0
TXN002553,CUST7993,762.35,2026-01-18 17:20:00,Credit Card,Home,62,49,Tablet,Bhubaneswar,5,9,0,0,0,0
TXN002554,CUST5033,137.65,2026-01-18 17:30:00,Net Banking,Beauty,28,251,Mobile,Delhi,27,6,0,0,0,0
TXN002555,CUST6443,645.73,2026-01-18 17:40:00,Net Banking,Home,62,358,Mobile,Chennai,59,3,0,0,0,0
TXN002556,CUST1989,585.19,2026-01-18 17:50:00,Debit Card,Sports,67,1590,Tablet,Pune,38,7,0,0,1,1
TXN002557,CUST4744,103.5,2026-01-18 18:00:00,Wallet,Sports,29,651,Tablet,Delhi,88,0,0,0,0,0
TXN002558,CUST9611,7081.17,2026-01-18 18:10:00,Net Banking,Electronics,48,2097,Tablet,Kolkata,76,5,0,0,0,1
TXN002559,CUST1593,338.17,2026-01-18 18:20:00,Net Banking,Beauty,65,135,Desktop,Chennai,5,5,0,0,1,0
TXN002560,CUST2774,169.43,2026-01-18 18:30:00,Net Banking,Clothing,44,44,Mobile,Hyderabad,99,9,0,0,1,0
TXN002561,CUST1935,2143.43,2026-01-18 18:40:00,Credit Card,Home,48,439,Desktop,Hyderabad,61,7,0,0,0,1
TXN002562,CUST4808,139.42,2026-01-18 18:50:00,UPI,Home,31,1647,Tablet,Mumbai,94,7,0,1,0,0
TXN002563,CUST1331,263.77,2026-01-18 19:00:00,Credit Card,Home,22,1801,Desktop,Pune,77,7,0,0,0,0
TXN002564,CUST8922,567.01,2026-01-18 19:10:00,UPI,Grocery,59,1778,Tablet,Bangalore,15,7,0,0,0,0
TXN002565,CUST3702,270.15,2026-01-18 19:20:00,Net Banking,Sports,64,2082,Tablet,Hyderabad,29,8,0,0,0,0
TXN002566,CUST6889,831.84,2026-01-18 19:30:00,Debit Card,Grocery,32,1788,Tablet,Hyderabad,80,9,0,0,0,0
TXN002567,CUST6054,846.97,2026-01-18 19:40:00,Credit Card,Clothing,59,2385,Desktop,Kolkata,72,0,0,0,0,0
TXN002568,CUST4868,224.68,2026-01-18 19:50:00,UPI,Electronics,23,1339,Tablet,Chennai,4,9,0,1,0,0
TXN002569,CUST5200,2136.31,2026-01-18 20:00:00,Net Banking,Beauty,60,1255,Desktop,Delhi,25,4,0,0,1,1
TXN002570,CUST1201,361.01,2026-01-18 20:10:00,UPI,Grocery,54,22,Tablet,Bangalore,17,0,0,0,0,0
TXN002571,CUST3497,601.4,2026-01-18 20:20:00,Net Banking,Beauty,42,942,Tablet,Hyderabad,80,4,0,0,0,0
TXN002572,CUST2842,333.34,2026-01-18 20:30:00,Credit Card,Sports,48,875,Tablet,Delhi,31,8,1,0,0,0
TXN002573,CUST5658,315.43,2026-01-18 20:40:00,Credit Card,Electronics,39,1574,Tablet,Kolkata,92,7,0,1,0,0
TXN002574,CUST8544,458.43,2026-01-18 20:50:00,UPI,Clothing,35,2307,Tablet,Hyderabad,64,1,0,0,0,0
TXN002575,CUST8718,3122.07,2026-01-18 21:00:00,Net Banking,Clothing,29,402,Tablet,Hyderabad,90,7,0,0,0,1
TXN002576,CUST1770,749.11,2026-01-18 21:10:00,Credit Card,Sports,54,447,Mobile,Hyderabad,14,6,1,1,0,1
TXN002577,CUST4155,171.76,2026-01-18 21:20:00,Wallet,Electronics,31,2211,Desktop,Hyderabad,80,4,0,0,0,0
TXN002578,CUST2628,533.21,2026-01-18 21:30:00,Credit Card,Clothing,67,1587,Desktop,Mumbai,9,4,0,0,0,0
TXN002579,CUST1386,280.87,2026-01-18 21:40:00,Net Banking,Clothing,46,70,Tablet,Bangalore,58,7,0,0,0,0
TXN002580,CUST7031,1300.86,2026-01-18 21:50:00,Wallet,Beauty,21,1034,Tablet,Mumbai,88,6,0,0,0,1
TXN002581,CUST7439,440.45,2026-01-18 22:00:00,Credit Card,Grocery,35,2267,Desktop,Bangalore,61,4,0,0,0,0
TXN002582,CUST7401,118.82,2026-01-18 22:10:00,Net Banking,Grocery,45,2139,Tablet,Mumbai,7,2,0,0,1,0
TXN002583,CUST5008,740.1,2026-01-18 22:20:00,UPI,Beauty,40,1887,Mobile,Kolkata,74,7,1,0,0,1
TXN002584,CUST3466,214.88,2026-01-18 22:30:00,UPI,Electronics,59,1957,Desktop,Delhi,48,8,0,0,1,0
TXN002585,CUST3282,737.52,2026-01-18 22:40:00,Credit Card,Beauty,41,886,Tablet,Mumbai,54,8,0,1,0,1
TXN002586,CUST2856,1282.47,2026-01-18 22:50:00,Net Banking,Sports,68,1378,Tablet,Chennai,47,3,0,0,0,1
TXN002587,CUST8980,370.25,2026-01-18 23:00:00,Net Banking,Electronics,49,1277,Mobile,Delhi,13,7,0,0,0,0
TXN002588,CUST2998,419.23,2026-01-18 23:10:00,Net Banking,Sports,31,975,Tablet,Chennai,3,1,0,0,1,0
TXN002589,CUST6476,584.41,2026-01-18 23:20:00,Net Banking,Grocery,43,1248,Tablet,Bangalore,58,3,0,0,0,0
TXN002590,CUST5669,254.05,2026-01-18 23:30:00,UPI,Home,26,1687,Mobile,Bangalore,8,1,0,0,0,0
TXN002591,CUST5318,539.05,2026-01-18 23:40:00,Wallet,Beauty,56,2271,Tablet,Bangalore,21,1,0,0,1,0
TXN002592,CUST8064,606.98,2026-01-18 23:50:00,UPI,Beauty,47,1934,Desktop,Pune,3,7,1,0,0,1
TXN002593,CUST8446,203.01,2026-01-19 00:00:00,UPI,Electronics,48,2198,Desktop,Hyderabad,89,6,0,1,0,0
TXN002594,CUST2431,1632.75,2026-01-19 00:10:00,Credit Card,Home,44,2286,Desktop,Bangalore,27,5,0,1,0,1
TXN002595,CUST6624,88.14,2026-01-19 00:20:00,UPI,Clothing,50,205,Desktop,Delhi,70,4,0,0,0,0
TXN002596,CUST8461,1104.78,2026-01-19 00:30:00,UPI,Clothing,57,1885,Tablet,Delhi,68,6,0,0,0,1
TXN002597,CUST2819,1957.64,2026-01-19 00:40:00,Debit Card,Clothing,18,1627,Mobile,Pune,44,3,0,0,1,1
TXN002598,CUST2130,1084.59,2026-01-19 00:50:00,Credit Card,Sports,29,1880,Mobile,Mumbai,91,4,0,1,0,1
TXN002599,CUST7563,171.11,2026-01-19 01:00:00,Wallet,Grocery,37,2269,Mobile,Kolkata,62,9,0,0,1,0
TXN002600,CUST3658,1170.36,2026-01-19 01:10:00,Credit Card,Sports,61,11,Desktop,Pune,71,9,1,1,0,1
TXN002601,CUST4500,4041.12,2026-01-19 01:20:00,Credit Card,Beauty,32,2049,Desktop,Bhubaneswar,75,8,0,0,0,1
TXN002602,CUST9566,411.6,2026-01-19 01:30:00,Debit Card,Clothing,40,567,Desktop,Bhubaneswar,99,4,1,0,0,0
TXN002603,CUST3120,492.45,2026-01-19 01:40:00,Debit Card,Beauty,39,1389,Desktop,Kolkata,46,6,0,0,0,0
TXN002604,CUST5020,1065.35,2026-01-19 01:50:00,UPI,Clothing,26,1357,Mobile,Kolkata,84,0,0,0,0,0
TXN002605,CUST4259,205.9,2026-01-19 02:00:00,Net Banking,Sports,38,108,Mobile,Pune,35,3,0,0,0,0
TXN002606,CUST2823,106.27,2026-01-19 02:10:00,Net Banking,Clothing,54,399,Tablet,Chennai,58,6,0,0,1,0
TXN002607,CUST2474,750.86,2026-01-19 02:20:00,UPI,Beauty,53,276,Tablet,Bhubaneswar,87,9,0,0,1,1
TXN002608,CUST3242,511.08,2026-01-19 02:30:00,Wallet,Clothing,43,2418,Mobile,Kolkata,45,4,1,1,0,1
TXN002609,CUST4243,174.8,2026-01-19 02:40:00,Wallet,Electronics,59,1254,Desktop,Kolkata,27,1,0,0,1,0
TXN002610,CUST7990,724.3,2026-01-19 02:50:00,Debit Card,Electronics,62,202,Mobile,Bhubaneswar,18,8,0,0,0,0
TXN002611,CUST6160,347.67,2026-01-19 03:00:00,UPI,Beauty,39,463,Mobile,Mumbai,49,1,0,0,1,0
TXN002612,CUST4134,717.42,2026-01-19 03:10:00,Credit Card,Electronics,23,250,Desktop,Hyderabad,30,2,0,1,1,0
TXN002613,CUST3070,595.05,2026-01-19 03:20:00,Credit Card,Home,30,2318,Mobile,Mumbai,62,7,0,0,0,0
TXN002614,CUST1359,563.58,2026-01-19 03:30:00,Credit Card,Beauty,25,176,Desktop,Delhi,12,9,0,0,1,1
TXN002615,CUST2141,485.75,2026-01-19 03:40:00,Wallet,Grocery,29,1610,Mobile,Pune,45,0,0,0,0,0
TXN002616,CUST2635,85.33,2026-01-19 03:50:00,Debit Card,Clothing,61,2270,Desktop,Bangalore,61,2,0,0,0,0
TXN002617,CUST5000,109.6,2026-01-19 04:00:00,Net Banking,Clothing,41,1502,Tablet,Mumbai,33,2,0,0,0,0
TXN002618,CUST4361,2973.0,2026-01-19 04:10:00,Credit Card,Beauty,37,474,Mobile,Hyderabad,32,9,0,0,1,1
TXN002619,CUST7583,1967.11,2026-01-19 04:20:00,UPI,Sports,67,1899,Desktop,Delhi,57,2,0,0,0,0
TXN002620,CUST8835,373.45,2026-01-19 04:30:00,Wallet,Clothing,40,2304,Tablet,Kolkata,17,9,1,0,0,0
TXN002621,CUST1006,756.71,2026-01-19 04:40:00,Debit Card,Beauty,60,2102,Desktop,Bhubaneswar,1,0,0,1,0,0
TXN002622,CUST4267,92.72,2026-01-19 04:50:00,UPI,Electronics,39,1645,Tablet,Mumbai,39,5,0,0,0,0
TXN002623,CUST7564,111.4,2026-01-19 05:00:00,Credit Card,Clothing,57,2353,Tablet,Delhi,61,3,0,0,1,0
TXN002624,CUST5928,25.86,2026-01-19 05:10:00,UPI,Electronics,40,1807,Tablet,Bhubaneswar,96,8,0,0,0,0
TXN002625,CUST3606,167.46,2026-01-19 05:20:00,Wallet,Clothing,44,2425,Mobile,Delhi,0,9,1,0,1,0
TXN002626,CUST6906,257.21,2026-01-19 05:30:00,Debit Card,Home,61,1765,Tablet,Pune,99,2,0,1,0,0
TXN002627,CUST4273,999.3,2026-01-19 05:40:00,Debit Card,Grocery,44,1896,Mobile,Pune,33,4,0,0,0,0
TXN002628,CUST8611,390.27,2026-01-19 05:50:00,UPI,Sports,50,1891,Desktop,Mumbai,53,6,0,0,0,0
TXN002629,CUST1913,642.76,2026-01-19 06:00:00,UPI,Beauty,25,1054,Mobile,Pune,98,0,0,0,1,0
TXN002630,CUST3011,340.38,2026-01-19 06:10:00,Credit Card,Beauty,38,1165,Desktop,Bangalore,35,2,1,0,0,0
TXN002631,CUST2442,430.57,2026-01-19 06:20:00,UPI,Beauty,52,1046,Mobile,Chennai,82,8,0,0,0,0
TXN002632,CUST6546,342.03,2026-01-19 06:30:00,Net Banking,Electronics,38,1806,Mobile,Chennai,89,9,0,0,1,0
TXN002633,CUST2829,638.49,2026-01-19 06:40:00,Debit Card,Clothing,63,819,Tablet,Bangalore,88,2,0,0,0,0
TXN002634,CUST9767,31.88,2026-01-19 06:50:00,Debit Card,Clothing,27,726,Tablet,Mumbai,68,1,0,0,0,0
TXN002635,CUST7468,490.71,2026-01-19 07:00:00,Net Banking,Electronics,21,2303,Desktop,Delhi,77,0,0,0,0,0
TXN002636,CUST1929,421.71,2026-01-19 07:10:00,Debit Card,Beauty,51,2137,Desktop,Bangalore,79,4,0,0,0,0
TXN002637,CUST4699,2609.64,2026-01-19 07:20:00,Credit Card,Clothing,34,310,Mobile,Hyderabad,26,2,0,0,0,0
TXN002638,CUST2054,618.52,2026-01-19 07:30:00,Net Banking,Clothing,49,1332,Desktop,Hyderabad,60,7,0,0,0,0
TXN002639,CUST6744,2415.75,2026-01-19 07:40:00,Wallet,Grocery,19,216,Desktop,Mumbai,5,2,0,0,1,0
TXN002640,CUST2900,224.33,2026-01-19 07:50:00,UPI,Clothing,65,796,Mobile,Hyderabad,21,7,0,0,0,0
TXN002641,CUST7980,231.79,2026-01-19 08:00:00,Net Banking,Home,18,1800,Tablet,Chennai,24,5,0,1,1,0
TXN002642,CUST8069,2639.79,2026-01-19 08:10:00,Credit Card,Home,47,528,Desktop,Pune,77,8,0,0,0,1
TXN002643,CUST4415,388.66,2026-01-19 08:20:00,Net Banking,Grocery,58,2415,Tablet,Chennai,82,6,0,0,1,0
TXN002644,CUST1442,219.63,2026-01-19 08:30:00,Debit Card,Beauty,42,2208,Tablet,Hyderabad,21,6,0,0,0,0
TXN002645,CUST7218,503.36,2026-01-19 08:40:00,Debit Card,Sports,53,487,Tablet,Hyderabad,92,0,0,1,0,0
TXN002646,CUST5652,596.2,2026-01-19 08:50:00,Debit Card,Beauty,24,1363,Desktop,Bhubaneswar,37,7,0,0,1,1
TXN002647,CUST8939,1692.48,2026-01-19 09:00:00,Debit Card,Electronics,31,281,Desktop,Mumbai,23,4,0,0,0,1
TXN002648,CUST8833,220.8,2026-01-19 09:10:00,Credit Card,Sports,20,1390,Tablet,Kolkata,80,5,0,0,1,0
TXN002649,CUST8597,1033.84,2026-01-19 09:20:00,UPI,Home,40,462,Tablet,Delhi,42,3,0,0,0,1
TXN002650,CUST5458,2841.84,2026-01-19 09:30:00,Debit Card,Sports,33,1732,Tablet,Delhi,56,8,0,0,0,1
TXN002651,CUST7591,1506.55,2026-01-19 09:40:00,Credit Card,Beauty,50,2197,Tablet,Delhi,57,0,0,0,0,0
TXN002652,CUST3309,3005.76,2026-01-19 09:50:00,Credit Card,Electronics,29,2100,Tablet,Kolkata,11,2,0,0,0,0
TXN002653,CUST7268,498.75,2026-01-19 10:00:00,Credit Card,Home,58,427,Desktop,Bhubaneswar,67,5,0,0,0,0
TXN002654,CUST1910,901.65,2026-01-19 10:10:00,Wallet,Sports,22,1162,Tablet,Delhi,48,0,0,0,0,0
TXN002655,CUST5340,227.27,2026-01-19 10:20:00,Wallet,Electronics,49,218,Tablet,Hyderabad,77,7,0,0,1,0
TXN002656,CUST5009,5781.43,2026-01-19 10:30:00,Net Banking,Beauty,64,2451,Mobile,Mumbai,53,9,0,0,0,1
TXN002657,CUST7628,1208.64,2026-01-19 10:40:00,Credit Card,Sports,35,661,Mobile,Pune,38,6,0,0,0,1
TXN002658,CUST3169,620.23,2026-01-19 10:50:00,Wallet,Sports,45,1302,Tablet,Delhi,31,8,1,0,0,1
TXN002659,CUST3172,466.6,2026-01-19 11:00:00,Wallet,Home,18,2179,Tablet,Chennai,24,4,0,0,0,0
TXN002660,CUST6668,58.41,2026-01-19 11:10:00,Net Banking,Grocery,28,366,Tablet,Mumbai,55,8,0,0,0,0
TXN002661,CUST7313,56.24,2026-01-19 11:20:00,Debit Card,Sports,58,2156,Tablet,Mumbai,73,8,0,0,0,0
TXN002662,CUST9315,165.14,2026-01-19 11:30:00,UPI,Home,52,341,Desktop,Kolkata,55,7,1,0,1,0
TXN002663,CUST9036,286.67,2026-01-19 11:40:00,UPI,Sports,57,244,Desktop,Bangalore,29,7,0,0,0,0
TXN002664,CUST7789,942.7,2026-01-19 11:50:00,Credit Card,Beauty,53,1665,Tablet,Pune,68,3,0,0,1,0
TXN002665,CUST1785,1105.89,2026-01-19 12:00:00,Net Banking,Beauty,49,10,Tablet,Chennai,13,5,0,0,0,1
TXN002666,CUST7139,492.67,2026-01-19 12:10:00,Wallet,Beauty,68,645,Desktop,Bhubaneswar,81,9,0,0,0,0
TXN002667,CUST7344,680.83,2026-01-19 12:20:00,Credit Card,Grocery,52,1409,Mobile,Delhi,41,3,0,0,0,0
TXN002668,CUST3416,411.68,2026-01-19 12:30:00,Debit Card,Home,35,515,Mobile,Mumbai,5,6,0,0,0,0
TXN002669,CUST9988,1474.58,2026-01-19 12:40:00,UPI,Grocery,28,1999,Tablet,Mumbai,25,1,0,1,0,1
TXN002670,CUST5154,237.42,2026-01-19 12:50:00,Credit Card,Electronics,42,1253,Mobile,Hyderabad,12,9,0,1,1,0
TXN002671,CUST6619,359.9,2026-01-19 13:00:00,Wallet,Electronics,61,2385,Mobile,Chennai,16,4,1,1,0,1
TXN002672,CUST2936,596.56,2026-01-19 13:10:00,Debit Card,Electronics,62,2263,Mobile,Mumbai,77,2,0,0,1,0
TXN002673,CUST4807,227.65,2026-01-19 13:20:00,Net Banking,Home,29,849,Mobile,Bhubaneswar,15,3,0,0,0,0
TXN002674,CUST8151,110.9,2026-01-19 13:30:00,UPI,Clothing,23,378,Tablet,Pune,72,9,0,0,0,0
TXN002675,CUST4236,704.12,2026-01-19 13:40:00,UPI,Beauty,47,2329,Mobile,Bhubaneswar,13,4,0,0,0,0
TXN002676,CUST3352,4688.47,2026-01-19 13:50:00,UPI,Home,24,1402,Mobile,Bangalore,12,2,0,0,1,0
TXN002677,CUST2932,551.52,2026-01-19 14:00:00,Wallet,Clothing,50,2019,Mobile,Bangalore,11,8,0,1,0,1
TXN002678,CUST9556,1040.4,2026-01-19 14:10:00,Credit Card,Clothing,39,844,Mobile,Hyderabad,74,3,0,0,1,1
TXN002679,CUST5916,351.23,2026-01-19 14:20:00,Wallet,Electronics,31,641,Desktop,Bhubaneswar,99,0,0,0,0,0
TXN002680,CUST6498,734.08,2026-01-19 14:30:00,UPI,Sports,50,1941,Tablet,Bhubaneswar,69,2,0,1,0,0
TXN002681,CUST1946,119.75,2026-01-19 14:40:00,Credit Card,Home,48,805,Mobile,Bhubaneswar,55,1,0,0,0,0
TXN002682,CUST2439,167.42,2026-01-19 14:50:00,Wallet,Clothing,32,2071,Mobile,Hyderabad,35,9,0,0,1,0
TXN002683,CUST8730,907.1,2026-01-19 15:00:00,UPI,Clothing,39,1968,Mobile,Pune,15,8,0,0,0,0
TXN002684,CUST5857,388.71,2026-01-19 15:10:00,UPI,Clothing,34,1788,Mobile,Delhi,47,7,1,0,0,0
TXN002685,CUST1340,93.22,2026-01-19 15:20:00,Net Banking,Sports,56,1805,Desktop,Delhi,30,9,0,0,1,0
TXN002686,CUST1382,324.04,2026-01-19 15:30:00,Wallet,Home,41,2145,Mobile,Bangalore,58,6,0,0,1,0
TXN002687,CUST9491,1240.03,2026-01-19 15:40:00,Net Banking,Home,27,2100,Desktop,Hyderabad,98,3,0,0,0,1
TXN002688,CUST1138,263.61,2026-01-19 15:50:00,Credit Card,Beauty,64,2198,Tablet,Bhubaneswar,23,3,0,0,0,0
TXN002689,CUST1358,51.0,2026-01-19 16:00:00,Net Banking,Clothing,42,546,Tablet,Bangalore,81,6,0,0,1,0
TXN002690,CUST5931,2854.59,2026-01-19 16:10:00,UPI,Beauty,48,281,Desktop,Hyderabad,17,7,0,0,0,1
TXN002691,CUST4456,552.53,2026-01-19 16:20:00,Debit Card,Sports,63,419,Tablet,Delhi,39,8,0,0,1,1
TXN002692,CUST2627,2511.85,2026-01-19 16:30:00,Credit Card,Electronics,59,804,Tablet,Kolkata,93,4,0,0,0,1
TXN002693,CUST7626,700.96,2026-01-19 16:40:00,Wallet,Beauty,65,1022,Desktop,Kolkata,73,5,0,0,0,0
TXN002694,CUST6004,257.29,2026-01-19 16:50:00,Net Banking,Sports,20,972,Desktop,Hyderabad,87,4,0,0,1,0
TXN002695,CUST7652,702.49,2026-01-19 17:00:00,Wallet,Electronics,46,1694,Mobile,Bangalore,61,8,0,0,0,0
TXN002696,CUST7416,676.84,2026-01-19 17:10:00,Debit Card,Clothing,34,2410,Mobile,Bangalore,2,7,1,0,1,1
TXN002697,CUST4170,3084.95,2026-01-19 17:20:00,Credit Card,Sports,46,1989,Mobile,Pune,25,3,0,0,0,1
TXN002698,CUST4835,1781.53,2026-01-19 17:30:00,UPI,Sports,68,1997,Desktop,Kolkata,46,5,0,0,1,1
TXN002699,CUST9017,977.99,2026-01-19 17:40:00,Net Banking,Beauty,67,1723,Mobile,Mumbai,56,4,0,0,1,0
TXN002700,CUST3151,723.2,2026-01-19 17:50:00,Net Banking,Electronics,63,212,Tablet,Delhi,47,1,1,0,0,0
TXN002701,CUST7905,534.13,2026-01-19 18:00:00,Credit Card,Sports,63,451,Desktop,Delhi,68,3,0,1,0,1
TXN002702,CUST3834,275.95,2026-01-19 18:10:00,Debit Card,Home,26,877,Tablet,Pune,92,6,0,0,0,0
TXN002703,CUST3567,1445.37,2026-01-19 18:20:00,Credit Card,Sports,65,1328,Desktop,Mumbai,48,5,0,0,0,1
TXN002704,CUST2307,322.85,2026-01-19 18:30:00,Net Banking,Grocery,45,695,Desktop,Delhi,64,0,1,0,0,0
TXN002705,CUST9848,386.5,2026-01-19 18:40:00,UPI,Home,35,2289,Desktop,Kolkata,26,2,0,0,0,0
TXN002706,CUST3660,527.75,2026-01-19 18:50:00,Net Banking,Sports,28,2198,Tablet,Pune,67,5,0,0,0,0
TXN002707,CUST4730,263.5,2026-01-19 19:00:00,Debit Card,Clothing,59,2459,Desktop,Bangalore,16,2,0,0,0,0
TXN002708,CUST7207,315.02,2026-01-19 19:10:00,Wallet,Beauty,30,343,Tablet,Kolkata,10,5,0,0,1,0
TXN002709,CUST4162,493.92,2026-01-19 19:20:00,Wallet,Electronics,43,2463,Tablet,Chennai,43,8,0,0,0,0
TXN002710,CUST2140,455.31,2026-01-19 19:30:00,Credit Card,Clothing,25,491,Tablet,Delhi,49,5,0,0,0,0
TXN002711,CUST9458,2112.77,2026-01-19 19:40:00,Net Banking,Sports,33,1469,Desktop,Hyderabad,68,2,0,0,0,0
TXN002712,CUST2708,106.92,2026-01-19 19:50:00,Debit Card,Sports,61,160,Desktop,Delhi,38,9,0,0,0,0
TXN002713,CUST4630,864.68,2026-01-19 20:00:00,Debit Card,Beauty,23,297,Tablet,Bangalore,83,6,0,0,1,0
TXN002714,CUST4211,304.35,2026-01-19 20:10:00,Wallet,Clothing,37,2258,Desktop,Hyderabad,4,4,0,0,0,0
TXN002715,CUST7538,347.98,2026-01-19 20:20:00,Wallet,Sports,57,1880,Mobile,Mumbai,85,5,0,0,0,0
TXN002716,CUST1475,45.72,2026-01-19 20:30:00,Credit Card,Sports,22,2259,Desktop,Kolkata,22,0,1,1,1,0
TXN002717,CUST8684,233.84,2026-01-19 20:40:00,Credit Card,Grocery,26,107,Tablet,Hyderabad,16,6,1,0,0,0
TXN002718,CUST2207,828.06,2026-01-19 20:50:00,Debit Card,Beauty,32,1426,Tablet,Hyderabad,38,5,0,1,0,1
TXN002719,CUST2960,246.67,2026-01-19 21:00:00,Credit Card,Clothing,25,2170,Desktop,Bhubaneswar,48,8,0,0,0,0
TXN002720,CUST1557,306.04,2026-01-19 21:10:00,UPI,Grocery,23,734,Tablet,Pune,79,7,0,0,1,0
TXN002721,CUST1882,363.54,2026-01-19 21:20:00,Net Banking,Clothing,19,1173,Desktop,Mumbai,18,6,0,0,0,0
TXN002722,CUST5761,603.39,2026-01-19 21:30:00,UPI,Home,41,2392,Mobile,Chennai,92,9,0,0,0,0
TXN002723,CUST6867,2598.72,2026-01-19 21:40:00,Credit Card,Sports,63,1420,Desktop,Chennai,90,4,0,1,1,1
TXN002724,CUST7963,457.98,2026-01-19 21:50:00,UPI,Home,59,88,Desktop,Delhi,88,6,1,0,1,0
TXN002725,CUST8166,8870.02,2026-01-19 22:00:00,Credit Card,Beauty,48,2087,Desktop,Pune,96,1,0,0,0,0
TXN002726,CUST8929,6539.46,2026-01-19 22:10:00,Wallet,Beauty,60,2019,Tablet,Bangalore,60,7,0,0,1,1
TXN002727,CUST6347,2537.74,2026-01-19 22:20:00,Net Banking,Home,25,167,Tablet,Kolkata,71,9,0,1,0,1
TXN002728,CUST8269,1363.3,2026-01-19 22:30:00,Net Banking,Sports,43,303,Mobile,Bhubaneswar,73,5,0,0,0,1
TXN002729,CUST9125,696.68,2026-01-19 22:40:00,Debit Card,Home,40,702,Tablet,Pune,34,5,0,0,1,0
TXN002730,CUST3454,2249.78,2026-01-19 22:50:00,Credit Card,Home,61,2026,Tablet,Delhi,46,6,1,0,0,1
TXN002731,CUST5494,4073.22,2026-01-19 23:00:00,Credit Card,Home,60,1734,Desktop,Hyderabad,2,1,0,0,0,0
TXN002732,CUST2946,550.94,2026-01-19 23:10:00,Wallet,Home,42,1191,Tablet,Bhubaneswar,49,2,0,0,0,0
TXN002733,CUST3808,643.56,2026-01-19 23:20:00,Wallet,Grocery,47,843,Mobile,Hyderabad,41,1,0,0,0,0
TXN002734,CUST7642,1065.5,2026-01-19 23:30:00,Credit Card,Grocery,60,2402,Mobile,Kolkata,86,3,0,0,0,1
TXN002735,CUST4825,445.37,2026-01-19 23:40:00,Wallet,Grocery,20,1770,Mobile,Bhubaneswar,78,3,1,0,0,0
TXN002736,CUST4536,2158.89,2026-01-19 23:50:00,Net Banking,Grocery,27,326,Mobile,Mumbai,61,3,0,0,0,1
TXN002737,CUST7068,143.78,2026-01-20 00:00:00,Net Banking,Home,26,692,Tablet,Mumbai,71,8,0,0,0,0
TXN002738,CUST4802,695.7,2026-01-20 00:10:00,Credit Card,Electronics,20,1019,Desktop,Mumbai,79,1,1,0,1,0
TXN002739,CUST5699,150.27,2026-01-20 00:20:00,Debit Card,Sports,48,609,Mobile,Kolkata,73,6,0,0,1,0
TXN002740,CUST2970,473.98,2026-01-20 00:30:00,Net Banking,Electronics,61,1873,Tablet,Pune,75,1,0,0,0,0
TXN002741,CUST6806,235.99,2026-01-20 00:40:00,Net Banking,Sports,46,1192,Mobile,Kolkata,84,6,0,0,0,0
TXN002742,CUST7142,466.0,2026-01-20 00:50:00,Credit Card,Home,25,1015,Desktop,Pune,57,4,0,0,1,0
TXN002743,CUST3819,92.2,2026-01-20 01:00:00,Net Banking,Clothing,55,571,Mobile,Kolkata,35,7,0,0,1,0
TXN002744,CUST1364,896.88,2026-01-20 01:10:00,Net Banking,Beauty,31,1513,Mobile,Pune,50,6,0,0,0,0
TXN002745,CUST5258,335.36,2026-01-20 01:20:00,Credit Card,Sports,20,608,Desktop,Bhubaneswar,95,5,0,0,0,0
TXN002746,CUST4119,1425.73,2026-01-20 01:30:00,Net Banking,Home,52,2173,Desktop,Kolkata,42,4,1,0,1,1
TXN002747,CUST2863,466.58,2026-01-20 01:40:00,Credit Card,Sports,28,2452,Tablet,Delhi,88,6,0,0,0,0
TXN002748,CUST1115,1142.54,2026-01-20 01:50:00,Debit Card,Sports,30,2480,Mobile,Bhubaneswar,44,7,0,0,0,1
TXN002749,CUST8084,309.41,2026-01-20 02:00:00,Wallet,Sports,39,1256,Tablet,Bhubaneswar,26,6,0,0,0,0
TXN002750,CUST9016,1097.47,2026-01-20 02:10:00,Credit Card,Clothing,63,52,Mobile,Kolkata,21,0,0,0,0,0
TXN002751,CUST3384,4059.97,2026-01-20 02:20:00,Net Banking,Sports,44,1316,Mobile,Kolkata,31,1,0,0,0,0
TXN002752,CUST4935,229.61,2026-01-20 02:30:00,UPI,Clothing,52,2287,Desktop,Chennai,2,0,1,1,0,0
TXN002753,CUST8742,1108.69,2026-01-20 02:40:00,Wallet,Sports,18,647,Desktop,Chennai,59,1,0,0,0,0
